proteinid,method,start,end,length,rna_class,position,signature,uniprot_accession,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,frac_polar,frac_hydrophobic,frac_strong_hydro,frac_aromatic,frac_disorder,frac_positive,frac_negative,fcr,ncpr,frac_GS,n_RG_motifs,RG_repeat_cluster,RG_repeat_region,n_SR_motifs,SR_repeat_cluster,SR_repeat_region,n_GS_motifs,GS_repeat_cluster,GS_repeat_region,polar_n_runs,polar_mean_run_length,polar_max_run_length,polar_mean_gap,polar_cv_gap,polar_label,hydrophobic_n_runs,hydrophobic_mean_run_length,hydrophobic_max_run_length,hydrophobic_mean_gap,hydrophobic_cv_gap,hydrophobic_label,aromatic_n_runs,aromatic_mean_run_length,aromatic_max_run_length,aromatic_mean_gap,aromatic_cv_gap,aromatic_label,disorder_n_runs,disorder_mean_run_length,disorder_max_run_length,disorder_mean_gap,disorder_cv_gap,disorder_label,charged_n_runs,charged_mean_run_length,charged_max_run_length,charged_mean_gap,charged_cv_gap,charged_label,cooc_positive_aromatic,uniprot_length,coverage_per_lcr
Q9UKV8,AlcoR,95,106,12,ncRNA,distal_terminal,aromatic_sticker_region,Q9UKV8,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.1666666666666667,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.4166666666666667,0.1666666666666667,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0,0,False,0,0,False,0,0,False,3,2.0,3,1.0,0.0,dispersed,4,2.0,5,1.0,0.0,dispersed,1,1.0,1,,,dispersed,3,1.666666666666667,3,2.5,0.6,dispersed,2,1.5,2,1.0,0.0,dispersed,0.25,859.0,0.013969732246798603
Q9UKV8,AlcoR,161,188,28,ncRNA,distal_terminal,aromatic_sticker_region,Q9UKV8,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.1071428571428571,0.1071428571428571,0.07142857142857142,0.1071428571428571,0.0,0.03571428571428571,0.4285714285714285,0.6428571428571429,0.3571428571428572,0.1428571428571428,0.4642857142857143,0.1071428571428571,0.07142857142857142,0.1785714285714286,0.03571428571428571,0.1785714285714286,0,0,False,1,0,False,0,0,False,7,1.714285714285714,3,2.0,0.408248290463863,dispersed,8,2.25,4,1.428571428571429,0.3464101615137755,dispersed,3,1.333333333333333,2,5.5,0.09090909090909091,dispersed,7,1.857142857142857,4,2.333333333333333,0.5890150893739515,dispersed,5,1.0,1,4.75,0.2294157338705618,dispersed,0.8181818181818182,859.0,0.03259604190919674
Q9UKV8,AlcoR,219,241,23,ncRNA,domain_adjacent,aromatic_sticker_region,Q9UKV8,0.1304347826086956,0.04347826086956522,0.04347826086956522,0.08695652173913043,0.1304347826086956,0.0,0.0,0.04347826086956522,0.08695652173913043,0.04347826086956522,0.0,0.0,0.04347826086956522,0.04347826086956522,0.0,0.04347826086956522,0.04347826086956522,0.1739130434782609,0.0,0.04347826086956522,0.391304347826087,0.7391304347826086,0.4347826086956522,0.1739130434782609,0.4347826086956522,0.08695652173913043,0.1304347826086956,0.2173913043478261,-0.04347826086956522,0.04347826086956522,0,0,False,0,0,False,0,0,False,8,1.125,2,1.857142857142857,0.4485347611419461,dispersed,6,2.833333333333333,7,1.2,0.3333333333333334,dispersed,3,1.333333333333333,2,6.5,0.07692307692307693,dispersed,6,1.666666666666667,4,2.4,0.4249182927993988,dispersed,5,1.0,1,2.75,0.5378254348272379,dispersed,0.2631578947368421,859.0,0.02677532013969732
Q9UKV8,AlcoR,317,338,22,ncRNA,domain_intrinsic,aromatic_sticker_region,Q9UKV8,0.0,0.04545454545454546,0.0,0.04545454545454546,0.0,0.04545454545454546,0.09090909090909091,0.0,0.09090909090909091,0.1818181818181818,0.0,0.0,0.09090909090909091,0.1363636363636364,0.04545454545454546,0.0,0.04545454545454546,0.09090909090909091,0.0,0.09090909090909091,0.5454545454545454,0.6818181818181818,0.3636363636363636,0.1818181818181818,0.4545454545454545,0.1363636363636364,0.04545454545454546,0.1818181818181818,0.09090909090909091,0.04545454545454546,0,0,False,0,0,False,0,0,False,5,2.4,7,2.5,0.447213595499958,dispersed,6,2.5,4,1.4,0.5714285714285715,dispersed,4,1.0,1,4.333333333333333,1.087856586440842,dispersed,6,1.666666666666667,5,1.8,0.415739709641549,dispersed,4,1.0,1,5.0,0.8640987597877148,dispersed,0.3888888888888889,859.0,0.025611175785797437
Q9UKV8,AlcoR,349,391,43,ncRNA,domain_edge,unmapped_physicochemical_properties,Q9UKV8,0.09302325581395349,0.02325581395348837,0.06976744186046512,0.04651162790697674,0.02325581395348837,0.02325581395348837,0.0,0.06976744186046512,0.06976744186046512,0.04651162790697674,0.04651162790697674,0.04651162790697674,0.02325581395348837,0.06976744186046512,0.1162790697674419,0.1162790697674419,0.1162790697674419,0.0,0.0,0.0,0.6511627906976745,0.5116279069767442,0.186046511627907,0.02325581395348837,0.5581395348837209,0.186046511627907,0.1162790697674419,0.3023255813953488,0.06976744186046512,0.1395348837209302,0,0,False,2,0,False,0,0,False,11,2.545454545454545,7,1.4,0.3499271061118827,dispersed,11,2.0,6,2.0,0.7416198487095663,dispersed,1,1.0,1,,,dispersed,9,2.666666666666667,5,1.875,0.5617433182117573,dispersed,10,1.3,2,3.111111111111111,0.614451804788759,dispersed,0.1176470588235294,859.0,0.050058207217694994
Q9UKV8,AlcoR,411,423,13,ncRNA,interdomain_linker,hydrophobic_region,Q9UKV8,0.0,0.0,0.0,0.0,0.0,0.1538461538461539,0.0,0.07692307692307693,0.0,0.1538461538461539,0.0,0.0,0.1538461538461539,0.07692307692307693,0.1538461538461539,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.3846153846153846,0.5384615384615384,0.3846153846153846,0.07692307692307693,0.6153846153846154,0.1538461538461539,0.0,0.1538461538461539,0.1538461538461539,0.2307692307692308,0,0,False,0,0,False,0,0,False,5,1.0,1,2.0,0.0,dispersed,2,3.5,5,4.0,0.0,compact,1,1.0,1,,,dispersed,3,2.666666666666667,4,2.5,0.2,dispersed,2,1.0,1,11.0,0.0,dispersed,0.1111111111111111,859.0,0.015133876600698487
P14866,AlcoR,436,589,154,mRNA,domain_edge,aromatic_sticker_region,P14866,0.04545454545454546,0.02597402597402598,0.02597402597402598,0.07792207792207792,0.07142857142857142,0.05844155844155844,0.03246753246753246,0.02597402597402598,0.06493506493506493,0.08441558441558442,0.01948051948051948,0.08441558441558442,0.05844155844155844,0.04545454545454546,0.03246753246753246,0.1233766233766234,0.03896103896103896,0.04545454545454546,0.006493506493506494,0.03246753246753246,0.564935064935065,0.551948051948052,0.2857142857142857,0.1428571428571428,0.5064935064935064,0.09740259740259741,0.1038961038961039,0.2012987012987013,-0.006493506493506494,0.1818181818181818,0,0,False,2,0,False,3,0,False,37,2.351351351351351,7,1.833333333333333,0.6232413273091859,dispersed,38,2.236842105263158,7,1.837837837837838,0.7538826834103703,dispersed,18,1.222222222222222,3,7.529411764705882,0.6880324642594999,dispersed,38,2.052631578947369,10,1.783783783783784,0.7615049620078219,dispersed,25,1.24,2,4.208333333333333,0.89695538782498,dispersed,1.0,589.0,0.2614601018675722
O75792,AlcoR,1,18,18,diverse,domain_adjacent,unmapped_physicochemical_properties,O75792,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.1666666666666667,0.05555555555555555,0.05555555555555555,0.0,0.0,0.1666666666666667,0.1666666666666667,0.05555555555555555,0.0,0.0,0.0,0.6666666666666666,0.3888888888888889,0.2222222222222222,0.0,0.5,0.1666666666666667,0.2222222222222222,0.3888888888888889,-0.05555555555555555,0.2222222222222222,0,0,False,0,0,False,0,0,False,6,2.0,5,1.0,0.0,dispersed,6,1.166666666666667,2,1.8,0.6478835438717002,dispersed,0,,0,,,insufficient,5,1.8,2,1.5,0.5773502691896257,dispersed,5,1.4,3,1.75,0.4738035414793428,dispersed,0.0,299.0,0.06020066889632107
O75792,AlcoR,26,89,64,diverse,domain_edge,cation_pi_rich_neighborhood,O75792,0.09375,0.046875,0.078125,0.109375,0.03125,0.0625,0.0,0.015625,0.0625,0.140625,0.03125,0.0,0.078125,0.0,0.0625,0.03125,0.03125,0.09375,0.0,0.03125,0.40625,0.640625,0.34375,0.0625,0.5,0.125,0.1875,0.3125,-0.0625,0.09375,1,0,False,0,0,False,0,0,False,13,2.0,6,3.0,0.6666666666666666,dispersed,14,2.928571428571428,8,1.769230769230769,0.7404081028663653,dispersed,4,1.0,1,12.66666666666667,0.8656254843893961,dispersed,15,2.133333333333333,6,1.928571428571429,0.4982823721138411,dispersed,14,1.428571428571429,4,3.230769230769231,1.297127473512022,dispersed,0.5714285714285714,299.0,0.2140468227424749
O75792,AlcoR,94,294,201,diverse,domain_edge,aromatic_sticker_region,O75792,0.07960199004975124,0.004975124378109453,0.05970149253731343,0.06965174129353234,0.04477611940298507,0.05472636815920398,0.01492537313432836,0.03482587064676617,0.05970149253731343,0.0845771144278607,0.009950248756218905,0.03482587064676617,0.04477611940298507,0.06467661691542288,0.04975124378109453,0.07960199004975124,0.05970149253731343,0.08955223880597014,0.01990049751243781,0.03980099502487562,0.5522388059701493,0.5970149253731343,0.3233830845771145,0.1194029850746269,0.5024875621890548,0.109452736318408,0.1293532338308458,0.2388059701492537,-0.01990049751243781,0.1343283582089552,2,0,False,1,0,False,2,0,False,54,2.055555555555555,6,1.69811320754717,0.5898315306660886,dispersed,51,2.352941176470588,7,1.58,0.6340496094363641,dispersed,22,1.090909090909091,2,7.333333333333333,0.7602118638393365,dispersed,52,1.942307692307692,10,1.901960784313725,0.6523419389507784,dispersed,38,1.263157894736842,3,4.135135135135135,0.8208796462128763,dispersed,1.0,299.0,0.6722408026755853
Q7Z333,AlcoR,2212,2223,12,mRNA,domain_adjacent,aromatic_sticker_region,Q7Z333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.1666666666666667,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.5,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.1666666666666667,0.0,0.08333333333333333,0,0,False,0,0,False,0,0,False,4,1.5,3,1.333333333333333,0.3535533905932738,dispersed,3,2.333333333333333,3,1.5,0.3333333333333333,dispersed,1,1.0,1,,,dispersed,3,2.333333333333333,4,2.0,0.5,dispersed,2,1.0,1,2.0,0.0,dispersed,0.125,2677.0,0.0044826298094882335
Q7Z333,AlcoR,2266,2677,412,mRNA,distal_terminal,aromatic_sticker_region,Q7Z333,0.05825242718446602,0.01941747572815534,0.06553398058252427,0.05825242718446602,0.02912621359223301,0.05339805825242718,0.03398058252427184,0.05825242718446602,0.07766990291262135,0.07766990291262135,0.009708737864077669,0.03155339805825243,0.07281553398058252,0.06067961165048544,0.0703883495145631,0.0825242718446602,0.0558252427184466,0.0558252427184466,0.009708737864077669,0.01941747572815534,0.5655339805825242,0.558252427184466,0.2597087378640777,0.09223300970873786,0.5339805825242718,0.1480582524271845,0.1237864077669903,0.2718446601941747,0.02427184466019417,0.1359223300970874,2,0,False,3,0,False,5,0,False,96,2.427083333333333,16,1.831578947368421,0.7158345324286983,dispersed,95,2.421052631578947,9,1.936170212765957,0.7785929487436638,dispersed,34,1.117647058823529,2,10.75757575757576,0.7579715881134494,dispersed,90,2.444444444444445,12,2.112359550561798,0.6859846359639791,dispersed,79,1.417721518987342,6,3.705128205128205,0.9538443727438669,dispersed,1.0,2677.0,0.153903623459096
Q9H6R0,AlcoR,1,127,127,mRNA,domain_edge,cation_pi_rich_neighborhood,Q9H6R0,0.08661417322834646,0.0,0.007874015748031496,0.04724409448818898,0.03149606299212598,0.1574803149606299,0.0,0.04724409448818898,0.01574803149606299,0.08661417322834646,0.01574803149606299,0.01574803149606299,0.1259842519685039,0.09448818897637795,0.09448818897637795,0.07086614173228346,0.03937007874015748,0.03937007874015748,0.0,0.02362204724409449,0.4094488188976378,0.5433070866141733,0.2440944881889764,0.05511811023622047,0.6929133858267716,0.1102362204724409,0.05511811023622047,0.1653543307086614,0.05511811023622047,0.2283464566929134,2,0,False,3,0,False,4,0,False,31,1.67741935483871,4,2.4,0.6596856715021064,dispersed,31,2.225806451612903,8,1.866666666666667,0.6298282888767284,dispersed,7,1.0,1,16.5,0.792333946223773,dispersed,22,4.0,17,1.80952380952381,0.6952549901906793,dispersed,17,1.235294117647059,2,5.9375,0.5878737686502401,dispersed,0.9175257731958762,707.0,0.17963224893917965
Q7Z417,AlcoR,103,185,83,mRNA,domain_intrinsic,cation_pi_rich_neighborhood,Q7Z417,0.03614457831325301,0.0,0.06024096385542169,0.06024096385542169,0.02409638554216868,0.06024096385542169,0.0,0.06024096385542169,0.144578313253012,0.04819277108433735,0.01204819277108434,0.1204819277108434,0.02409638554216868,0.06024096385542169,0.02409638554216868,0.1204819277108434,0.07228915662650602,0.06024096385542169,0.0,0.01204819277108434,0.6746987951807228,0.5301204819277109,0.2168674698795181,0.03614457831325301,0.5301204819277109,0.1686746987951807,0.1204819277108434,0.2891566265060241,0.04819277108433735,0.1807228915662651,0,0,False,1,0,False,1,0,False,19,2.947368421052631,7,1.388888888888889,0.4252058325093859,dispersed,23,1.91304347826087,10,1.590909090909091,0.5890150893739515,dispersed,3,1.0,1,11.0,0.1818181818181818,dispersed,24,1.833333333333333,4,1.695652173913043,0.5341709398974271,dispersed,18,1.333333333333333,3,3.294117647058823,0.5960114024385227,dispersed,0.65625,695.0,0.11942446043165468
Q7Z417,AlcoR,226,288,63,mRNA,domain_intrinsic,cation_pi_rich_neighborhood,Q7Z417,0.03174603174603174,0.01587301587301587,0.04761904761904762,0.07936507936507936,0.01587301587301587,0.1111111111111111,0.0,0.04761904761904762,0.1111111111111111,0.04761904761904762,0.01587301587301587,0.06349206349206349,0.06349206349206349,0.07936507936507936,0.04761904761904762,0.06349206349206349,0.06349206349206349,0.04761904761904762,0.01587301587301587,0.03174603174603174,0.6031746031746031,0.5555555555555556,0.2222222222222222,0.06349206349206349,0.5873015873015873,0.1587301587301587,0.126984126984127,0.2857142857142857,0.03174603174603174,0.1746031746031746,0,0,False,0,0,False,1,0,False,15,2.533333333333333,6,1.428571428571429,0.3464101615137755,dispersed,18,1.944444444444444,4,1.647058823529412,0.5486532677049006,dispersed,4,1.0,1,6.0,0.9525793444156804,dispersed,17,2.176470588235294,5,1.625,0.6105579948610594,dispersed,16,1.125,2,2.6,0.6089406198480983,dispersed,0.5714285714285714,695.0,0.09064748201438849
Q07021,AlcoR,216,229,14,mRNA,unclassified_no_pfam,acidic_region,Q07021,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.1428571428571428,0.0,0.0,0.0,0.07142857142857142,0.2142857142857143,0.0,0.07142857142857142,0.07142857142857142,0.9285714285714286,0.5,0.2142857142857143,0.1428571428571428,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.3571428571428572,-0.2142857142857143,0.07142857142857142,0,0,False,0,0,False,0,0,False,2,6.5,10,1.0,0.0,compact,4,1.75,3,1.0,0.0,dispersed,2,1.0,1,4.0,0.0,dispersed,2,2.0,3,1.0,0.0,dispersed,4,1.25,2,3.0,0.9428090415820635,dispersed,0.5,282.0,0.04964539007092199
Q07021,AlcoR,231,246,16,mRNA,unclassified_no_pfam,acidic_region,Q07021,0.125,0.0,0.25,0.0,0.0625,0.0,0.0625,0.0,0.0,0.25,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.5,0.6875,0.5,0.25,0.1875,0.0625,0.25,0.3125,-0.1875,0.0,0,0,False,0,0,False,0,0,False,4,2.0,3,2.333333333333333,0.2020305089104421,dispersed,4,2.75,4,1.0,0.0,dispersed,4,1.0,1,2.0,0.408248290463863,dispersed,3,1.0,1,5.0,0.8,dispersed,4,1.25,2,3.333333333333333,0.1414213562373095,dispersed,0.08333333333333333,282.0,0.05673758865248227
Q9H6F5,AlcoR,323,360,38,unknown,domain_edge,basic_enriched_region,Q9H6F5,0.131578947368421,0.0,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.05263157894736842,0.2105263157894737,0.131578947368421,0.0,0.02631578947368421,0.1052631578947368,0.131578947368421,0.1052631578947368,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.5789473684210527,0.5526315789473685,0.1842105263157895,0.0,0.7368421052631579,0.3157894736842105,0.05263157894736842,0.3684210526315789,0.2631578947368421,0.02631578947368421,0,0,False,1,0,False,0,0,False,9,2.444444444444445,5,1.875,0.5617433182117573,dispersed,8,2.625,5,2.0,0.8451542547285166,dispersed,0,,0,,,insufficient,7,4.0,11,1.5,0.5091750772173156,dispersed,8,1.75,4,3.285714285714286,0.7580693814853345,dispersed,0.0,360.0,0.10555555555555556
Q9UMS4,AlcoR,1,27,27,mRNA,domain_adjacent,aromatic_sticker_region,Q9UMS4,0.0,0.07407407407407407,0.0,0.1111111111111111,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.03703703703703703,0.03703703703703703,0.07407407407407407,0.1111111111111111,0.0,0.03703703703703703,0.1851851851851852,0.0,0.1481481481481481,0.0,0.03703703703703703,0.5185185185185185,0.4814814814814815,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.03703703703703703,0.1111111111111111,0.1481481481481481,-0.07407407407407407,0.1851851851851852,0,0,False,0,0,False,0,0,False,7,2.0,3,2.0,0.408248290463863,dispersed,8,1.625,3,1.714285714285714,0.4082482904638631,dispersed,3,1.0,1,4.5,0.7777777777777778,dispersed,9,1.333333333333333,2,1.75,0.6226998490772392,dispersed,3,1.333333333333333,2,7.0,0.7142857142857143,dispersed,0.04545454545454546,504.0,0.05357142857142857
Q9UMS4,AlcoR,243,474,232,mRNA,distal_terminal,aromatic_sticker_region,Q9UMS4,0.06465517241379311,0.01724137931034483,0.07758620689655173,0.03448275862068965,0.05172413793103448,0.0603448275862069,0.03448275862068965,0.05603448275862069,0.0603448275862069,0.09051724137931035,0.004310344827586207,0.03448275862068965,0.02586206896551724,0.04741379310344827,0.02155172413793104,0.103448275862069,0.09051724137931035,0.07758620689655173,0.02155172413793104,0.02586206896551724,0.5517241379310345,0.6551724137931034,0.3275862068965517,0.1336206896551724,0.418103448275862,0.08189655172413793,0.1120689655172414,0.1939655172413793,-0.03017241379310345,0.1637931034482759,0,0,False,0,0,False,3,0,False,65,1.969230769230769,8,1.625,0.5908573652206621,dispersed,50,3.04,13,1.612244897959184,0.6842471773032698,dispersed,26,1.192307692307692,2,7.8,0.6217618283580586,dispersed,62,1.564516129032258,5,2.180327868852459,0.5602386769984107,dispersed,36,1.25,3,5.314285714285714,0.791692908997848,dispersed,1.0,504.0,0.4603174603174603
Q9UMS4,AlcoR,500,504,5,mRNA,distal_terminal,hydrophobic_region,Q9UMS4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,0.6,0.4,0.4,0.2,0.0,0.2,0.2,0.2,0,0,False,0,0,False,0,0,False,2,1.5,2,1.0,0.0,compact,2,2.0,3,1.0,0.0,compact,1,2.0,2,,,dispersed,2,1.0,1,2.0,0.0,dispersed,1,1.0,1,,,dispersed,1.0,504.0,0.00992063492063492
P16989,AlcoR,1,372,372,mRNA,domain_edge,rg_rgg_repeat_region,P16989,0.1370967741935484,0.0,0.04032258064516129,0.07526881720430108,0.02150537634408602,0.1021505376344086,0.01344086021505376,0.01075268817204301,0.03763440860215054,0.02150537634408602,0.005376344086021506,0.0456989247311828,0.1182795698924731,0.0510752688172043,0.1102150537634409,0.04838709677419355,0.06182795698924731,0.0564516129032258,0.002688172043010753,0.04032258064516129,0.5268817204301075,0.510752688172043,0.1586021505376344,0.07795698924731183,0.6801075268817204,0.1478494623655914,0.1155913978494624,0.2634408602150538,0.03225806451612903,0.1505376344086022,7,3,True,4,0,False,7,0,False,89,2.202247191011236,8,1.988636363636364,0.6498979511729327,dispersed,86,2.209302325581395,15,2.129411764705882,0.667205707821018,dispersed,26,1.115384615384615,2,10.24,1.095241728277084,dispersed,76,3.328947368421053,14,1.573333333333333,0.7203888317746918,dispersed,66,1.484848484848485,5,4.184615384615385,1.052883665862868,dispersed,1.0,372.0,1.0
A0A499FI31,AlcoR,1,323,323,snRNA,domain_edge,aromatic_sticker_region,A0A499FI31,0.1021671826625387,0.006191950464396285,0.05263157894736842,0.1547987616099071,0.02786377708978328,0.05263157894736842,0.01547987616099071,0.03715170278637771,0.05263157894736842,0.09287925696594428,0.02476780185758514,0.01857585139318885,0.03715170278637771,0.04643962848297214,0.05263157894736842,0.07120743034055728,0.03095975232198142,0.05263157894736842,0.021671826625387,0.04953560371517028,0.56656346749226,0.56656346749226,0.3065015479876161,0.1145510835913313,0.5696594427244582,0.1052631578947368,0.2074303405572755,0.3126934984520124,-0.1021671826625387,0.1238390092879257,0,0,False,2,0,False,0,0,False,76,2.407894736842105,14,1.826666666666667,0.6344909142219192,dispersed,81,2.259259259259259,12,1.75,0.5890150893739515,dispersed,37,1.0,1,6.444444444444445,0.9470211134385833,dispersed,81,2.271604938271605,15,1.725,0.925609411700624,dispersed,70,1.442857142857143,6,3.072463768115942,0.7803432349022724,dispersed,1.0,981.0,0.3292558613659531
Q9Y6K5,AlcoR,270,281,12,ncRNA,domain_intrinsic,aromatic_sticker_region,Q9Y6K5,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.1666666666666667,0.0,0.08333333333333333,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.1666666666666667,0.4166666666666667,0.0,0.1666666666666667,0.1666666666666667,-0.1666666666666667,0.1666666666666667,0,0,False,0,0,False,0,0,False,3,1.666666666666667,2,1.5,0.3333333333333333,dispersed,3,2.666666666666667,3,2.0,0.5,dispersed,2,1.0,1,1.0,0.0,dispersed,4,1.25,2,1.0,0.0,dispersed,1,2.0,2,,,dispersed,0.0,1087.0,0.011039558417663294
P04406,AlcoR,1,18,18,mRNA,unclassified_no_pfam,glycine_rich_region,P04406,0.0,0.0,0.0,0.0,0.05555555555555555,0.2777777777777778,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.2777777777777778,0.8333333333333334,0.4444444444444444,0.05555555555555555,0.5,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.2777777777777778,0,0,False,0,0,False,0,0,False,5,1.0,1,2.25,0.3685138655950444,dispersed,4,3.75,8,1.0,0.0,dispersed,1,1.0,1,,,dispersed,6,1.5,2,1.2,0.3333333333333334,dispersed,4,1.0,1,3.333333333333333,0.787400787401181,dispersed,0.2142857142857143,335.0,0.05373134328358209
